return_id,order_id,return_date,return_reason,return_amount
1790,76263,2023-10-09,Late Delivery,63.2
1791,23366,2024-04-27,Wrong Item,78.34
1792,47349,2022-03-28,Changed Mind,19.77
1793,22384,2023-12-20,Changed Mind,51.58
1794,21526,2024-12-15,Late Delivery,115.89
1795,23620,2025-01-23,Quality Issue,90.52
1796,54887,2024-06-08,Quality Issue,21.32
1797,2501,2022-09-02,Quality Issue,39.12
1798,45191,2022-10-24,Wrong Item,41.62
1799,49307,2024-08-21,Late Delivery,21.15
1800,65202,2022-05-27,Quality Issue,6.4
1801,40866,2022-09-02,Wrong Item,34.76
1802,60752,2023-09-07,Wrong Item,25.15
1803,38416,2023-04-23,Changed Mind,63.91
1804,33680,2022-08-31,Late Delivery,37.99
1805,32970,2024-02-29,Quality Issue,40.35
1806,44275,2022-08-21,Changed Mind,13.35
1807,7957,2025-01-07,Damaged,12.83
1808,44217,2025-05-24,Damaged,32.23
1809,43896,2024-12-26,Damaged,11.06
1810,51593,2024-08-03,Changed Mind,16.81
1811,51307,2022-08-08,Late Delivery,19.5
1812,73181,2022-04-04,Changed Mind,35.0
1813,31342,2024-08-02,Wrong Item,7.39
1814,71500,2025-09-06,Damaged,47.27
1815,35707,2025-03-17,Late Delivery,11.37
1816,62823,2022-12-16,Quality Issue,12.1
1817,19502,2025-12-04,Changed Mind,26.08
1818,26896,2023-01-13,Wrong Item,10.75
1819,41063,2025-09-28,Quality Issue,47.65
1820,14730,2023-01-10,Late Delivery,23.07
1821,31106,2024-03-26,Wrong Item,3.85
1822,51345,2023-06-26,Quality Issue,9.35
1823,51277,2023-08-15,Wrong Item,105.62
1824,2876,2024-07-26,Late Delivery,21.45
1825,28987,2022-08-14,Wrong Item,11.67
1826,64032,2023-02-24,Quality Issue,90.22
1827,73797,2023-08-07,Damaged,19.21
1828,42301,2022-05-19,Late Delivery,63.8
1829,41804,2024-12-26,Late Delivery,42.76
1830,21053,2025-05-23,Damaged,43.43
1831,4983,2022-03-09,Changed Mind,53.27
1832,61167,2024-06-29,Wrong Item,27.08
1833,2287,2022-09-04,Late Delivery,27.79
1834,48453,2022-12-29,Quality Issue,25.4
1835,55938,2025-10-14,Wrong Item,7.45
1836,19723,2022-03-30,Quality Issue,16.12
1837,31697,2024-07-08,Late Delivery,6.37
1838,30397,2025-05-24,Damaged,19.76
1839,4034,2025-10-19,Damaged,7.21
1840,66455,2024-03-16,Changed Mind,46.42
1841,19589,2024-05-09,Changed Mind,74.53
1842,51538,2025-01-12,Changed Mind,23.09
1843,8172,2023-12-15,Quality Issue,147.63
1844,46477,2023-06-30,Changed Mind,62.63
1845,14751,2024-10-24,Quality Issue,6.63
1846,18361,2022-11-27,Changed Mind,26.56
1847,7036,2025-01-02,Damaged,82.27
1848,26514,2022-07-11,Late Delivery,39.42
1849,72472,2024-11-03,Late Delivery,17.35
1850,60705,2023-11-10,Changed Mind,52.13
1851,14679,2024-07-16,Changed Mind,37.89
1852,30282,2022-02-24,Quality Issue,19.24
1853,43250,2022-04-10,Damaged,24.12
1854,31998,2023-11-07,Damaged,36.92
1855,14460,2022-09-20,Changed Mind,11.23
1856,21441,2023-07-16,Late Delivery,3.15
1857,59605,2022-06-15,Changed Mind,53.05
1858,57759,2026-01-22,Wrong Item,84.61
1859,46956,2022-08-03,Late Delivery,10.38
1860,73906,2023-06-01,Damaged,209.4
1861,44036,2024-09-07,Late Delivery,9.27
1862,35881,2024-07-17,Damaged,92.49
1863,76658,2022-04-05,Wrong Item,123.86
1864,65288,2025-12-28,Changed Mind,38.92
1865,44506,2025-08-10,Late Delivery,79.24
1866,58968,2022-09-16,Late Delivery,44.69
1867,44687,2024-11-11,Changed Mind,13.61
1868,72824,2024-03-17,Late Delivery,25.72
1869,60518,2023-04-15,Wrong Item,11.5
1870,893,2025-06-12,Wrong Item,53.44
1871,42023,2022-04-05,Quality Issue,62.93
1872,53020,2023-04-19,Wrong Item,18.24
1873,74987,2022-01-22,Wrong Item,15.05
1874,11412,2024-04-23,Wrong Item,3.43
1875,37792,2025-05-29,Quality Issue,12.55
1876,55321,2024-05-19,Damaged,48.9
1877,19163,2022-02-16,Damaged,42.58
1878,25548,2024-12-16,Wrong Item,117.34
1879,63403,2022-01-18,Wrong Item,18.88
1880,2111,2023-09-15,Changed Mind,10.25
1881,49532,2023-04-25,Damaged,25.35
1882,60677,2025-02-13,Quality Issue,20.28
1883,38805,2025-07-08,Wrong Item,15.24
1884,49775,2023-12-30,Late Delivery,10.51
1885,8632,2022-05-10,Quality Issue,18.91
1886,37599,2025-04-09,Late Delivery,144.63
1887,76904,2026-01-24,Changed Mind,61.08
1888,61706,2025-11-11,Late Delivery,7.56
1889,76778,2022-02-11,Damaged,19.41
1890,16088,2023-12-14,Wrong Item,12.24
1891,9925,2025-06-22,Changed Mind,34.59
1892,13940,2025-01-27,Changed Mind,48.54
1893,73626,2022-08-22,Wrong Item,68.57
1894,62336,2024-01-23,Late Delivery,40.83
1895,616,2025-07-09,Wrong Item,46.84
1896,59266,2022-07-08,Damaged,15.21
1897,35451,2025-10-05,Quality Issue,183.08
1898,71930,2025-11-09,Damaged,85.6
1899,18067,2024-04-07,Late Delivery,60.68
1900,5851,2023-01-03,Late Delivery,38.53
1901,31143,2024-02-15,Changed Mind,28.61
1902,1971,2022-09-06,Wrong Item,8.56
1903,22182,2022-08-27,Damaged,111.53
1904,69500,2022-07-12,Quality Issue,52.07
1905,11969,2023-06-10,Late Delivery,86.21
1906,65045,2023-04-04,Late Delivery,91.72
1907,35548,2024-05-14,Changed Mind,10.64
1908,56543,2023-11-30,Damaged,19.89
1909,59707,2022-07-26,Changed Mind,22.09
1910,4825,2025-05-22,Quality Issue,14.28
1911,75916,2023-01-18,Changed Mind,52.48
1912,20816,2022-02-09,Quality Issue,49.75
1913,55026,2023-02-21,Late Delivery,34.12
1914,63686,2022-10-08,Damaged,60.87
1915,32318,2022-04-14,Changed Mind,17.47
1916,57552,2024-06-04,Quality Issue,15.26
1917,29651,2023-08-04,Damaged,40.73
1918,7757,2025-09-16,Quality Issue,12.02
1919,18783,2025-04-01,Wrong Item,31.63
1920,51832,2023-06-12,Quality Issue,40.61
1921,60442,2024-10-27,Quality Issue,107.64
1922,17200,2023-07-29,Late Delivery,11.24
1923,15654,2025-09-18,Damaged,24.41
1924,28363,2024-12-25,Damaged,292.84
1925,61187,2023-01-11,Quality Issue,25.54
1926,169,2025-06-07,Damaged,16.96
1927,33613,2024-11-04,Late Delivery,107.18
1928,32289,2022-04-18,Wrong Item,57.56
1929,50965,2023-10-14,Late Delivery,40.65
1930,50486,2024-09-22,Late Delivery,57.31
1931,24021,2024-08-13,Late Delivery,86.76
1932,38608,2022-10-03,Damaged,27.43
1933,65877,2025-10-12,Wrong Item,10.02
1934,58990,2025-04-10,Late Delivery,232.36
1935,24845,2023-09-02,Damaged,6.36
1936,56758,2022-04-21,Wrong Item,32.6
1937,26856,2022-09-09,Late Delivery,11.99
1938,64369,2023-01-05,Wrong Item,32.36
1939,78066,2022-03-25,Changed Mind,41.65
1940,67940,2022-03-28,Late Delivery,20.44
1941,70667,2025-01-03,Quality Issue,116.99
1942,78156,2022-11-30,Quality Issue,14.4
1943,27286,2023-10-22,Changed Mind,56.43
1944,12819,2024-04-28,Quality Issue,26.81
1945,49619,2025-03-08,Changed Mind,29.04
1946,14037,2025-08-28,Quality Issue,18.85
1947,77492,2024-09-26,Damaged,7.78
1948,5408,2024-08-21,Wrong Item,20.17
1949,77907,2025-10-26,Quality Issue,9.27
1950,1108,2025-05-18,Damaged,7.77
1951,30505,2022-09-12,Wrong Item,16.23
1952,28392,2022-08-18,Quality Issue,13.68
1953,7215,2022-02-28,Wrong Item,24.31
1954,4251,2023-10-19,Late Delivery,18.03
1955,69742,2023-07-21,Wrong Item,23.43
1956,37760,2024-03-20,Wrong Item,30.21
1957,16052,2023-01-08,Quality Issue,27.52
1958,18402,2024-01-08,Late Delivery,13.32
1959,25160,2024-11-24,Changed Mind,18.44
1960,76376,2023-01-09,Wrong Item,13.11
1961,38228,2022-11-10,Wrong Item,9.48
1962,78312,2023-12-14,Late Delivery,12.44
1963,6741,2025-07-08,Damaged,46.6
1964,26007,2024-11-06,Late Delivery,95.29
1965,18156,2023-05-03,Quality Issue,24.39
1966,55233,2024-10-03,Wrong Item,31.5
1967,31730,2022-03-10,Damaged,28.94
1968,8400,2024-02-22,Late Delivery,16.47
1969,7712,2023-09-23,Wrong Item,21.88
1970,67669,2023-05-30,Changed Mind,20.27
1971,34210,2024-12-15,Late Delivery,18.97
1972,2533,2023-02-08,Damaged,25.91
1973,67345,2024-11-29,Quality Issue,25.81
1974,69009,2023-03-04,Quality Issue,39.62
1975,72474,2024-11-21,Wrong Item,157.71
1976,57868,2022-09-24,Changed Mind,56.63
1977,4734,2022-12-14,Changed Mind,9.36
1978,30864,2023-07-22,Quality Issue,21.38
1979,38849,2023-05-24,Quality Issue,15.0
1980,10839,2022-11-08,Late Delivery,17.42
1981,29939,2024-07-22,Wrong Item,42.13
1982,66915,2022-09-05,Damaged,23.95
1983,72387,2022-12-08,Damaged,37.09
1984,32358,2022-05-22,Changed Mind,156.52
1985,76456,2022-02-18,Quality Issue,42.6
1986,27344,2023-08-01,Quality Issue,58.12
1987,51132,2024-01-11,Quality Issue,81.59
1988,50026,2024-04-19,Damaged,40.4
1989,74528,2024-05-30,Wrong Item,18.49
1990,29079,2025-04-23,Quality Issue,39.2
1991,42284,2022-08-30,Quality Issue,95.73
1992,15270,2023-07-11,Changed Mind,46.61
1993,22179,2023-06-17,Late Delivery,21.49
1994,50804,2024-02-06,Late Delivery,39.46
1995,63252,2022-02-20,Damaged,35.17
1996,75079,2022-06-02,Late Delivery,20.16
1997,44452,2022-02-15,Late Delivery,30.19
1998,36168,2022-03-03,Wrong Item,58.76
1999,37333,2022-09-26,Late Delivery,314.44
2000,49469,2023-09-12,Damaged,72.02
2001,47116,2023-06-16,Wrong Item,45.26
2002,74952,2025-02-05,Damaged,21.73
2003,54433,2024-07-23,Quality Issue,31.52
2004,46894,2022-05-06,Damaged,38.01
2005,17982,2023-12-18,Late Delivery,25.09
2006,66631,2022-11-01,Damaged,91.15
2007,9633,2024-10-11,Changed Mind,15.79
2008,14333,2022-12-19,Wrong Item,62.98
2009,45141,2024-09-21,Changed Mind,33.59
2010,61218,2025-06-10,Quality Issue,15.26
2011,2557,2025-11-25,Changed Mind,156.08
2012,40902,2023-11-11,Wrong Item,17.82
2013,5988,2025-10-10,Quality Issue,22.98
2014,37874,2023-05-14,Damaged,24.21
2015,59563,2023-10-16,Changed Mind,619.07
2016,9147,2022-06-13,Quality Issue,112.89
2017,66465,2023-02-13,Changed Mind,47.87
2018,63767,2023-06-28,Damaged,39.18
2019,34844,2025-11-26,Wrong Item,58.58
2020,49808,2025-05-31,Late Delivery,73.74
2021,48657,2023-03-14,Late Delivery,94.58
2022,53293,2022-04-17,Late Delivery,52.08
2023,64797,2023-05-06,Changed Mind,16.83
2024,41148,2024-07-20,Wrong Item,13.77
2025,25740,2022-02-05,Changed Mind,32.07
2026,42050,2023-07-15,Changed Mind,6.27
2027,33800,2025-12-24,Damaged,138.78
2028,14263,2025-01-11,Damaged,40.49
2029,31766,2023-06-30,Damaged,15.89
2030,18634,2023-10-14,Quality Issue,13.42
2031,44489,2023-11-15,Wrong Item,121.81
2032,3169,2025-09-18,Damaged,123.17
2033,14503,2025-12-19,Damaged,112.07
2034,25185,2025-09-10,Changed Mind,72.04
2035,13806,2025-05-23,Late Delivery,40.83
2036,74263,2022-09-28,Wrong Item,10.43
2037,6529,2024-03-06,Changed Mind,21.89
2038,47367,2025-02-07,Late Delivery,11.12
2039,37594,2025-03-19,Wrong Item,31.26
2040,44534,2023-08-17,Quality Issue,61.89
2041,33802,2023-03-18,Changed Mind,151.6
2042,74462,2024-02-01,Quality Issue,56.06
2043,73037,2023-11-26,Damaged,19.39
2044,36990,2023-09-16,Wrong Item,20.87
2045,2886,2023-09-18,Changed Mind,21.44
2046,23725,2022-02-09,Quality Issue,39.83
2047,30905,2022-11-02,Late Delivery,27.69
2048,29821,2022-12-07,Changed Mind,82.04
2049,30093,2024-05-12,Changed Mind,16.98
2050,72263,2022-07-28,Quality Issue,90.98
2051,27833,2026-02-05,Quality Issue,108.83
2052,40603,2025-09-22,Quality Issue,91.73
2053,55659,2025-10-20,Late Delivery,12.79
2054,55698,2022-02-10,Late Delivery,18.62
2055,42386,2023-08-07,Wrong Item,48.13
2056,31682,2022-04-01,Damaged,14.98
2057,48840,2022-11-16,Quality Issue,106.31
2058,26743,2025-10-21,Damaged,26.34
2059,39966,2022-09-03,Changed Mind,58.35
2060,55686,2024-02-24,Wrong Item,13.52
2061,9429,2024-11-21,Changed Mind,20.64
2062,24857,2023-06-27,Quality Issue,18.7
2063,29647,2024-08-09,Quality Issue,86.04
2064,45070,2025-01-14,Wrong Item,10.11
2065,67407,2023-05-08,Quality Issue,9.6
2066,14279,2022-09-12,Quality Issue,85.71
2067,59104,2023-08-21,Late Delivery,39.46
2068,68020,2025-03-18,Changed Mind,27.52
2069,24231,2023-10-22,Damaged,120.47
2070,59823,2025-08-03,Changed Mind,3.39
2071,39870,2024-10-23,Late Delivery,31.52
2072,49681,2024-09-14,Quality Issue,17.54
2073,10083,2025-09-12,Late Delivery,17.13
2074,24906,2023-02-07,Wrong Item,64.47
2075,5191,2023-09-16,Quality Issue,9.06
2076,3268,2024-12-11,Damaged,68.83
2077,44689,2025-02-28,Damaged,17.17
2078,885,2024-09-24,Damaged,5.8
2079,5028,2025-06-15,Quality Issue,27.34
2080,28808,2024-06-06,Late Delivery,36.62
2081,70662,2023-07-06,Late Delivery,35.45
2082,10793,2022-11-16,Quality Issue,80.14
2083,36881,2025-12-17,Wrong Item,36.67
2084,70528,2022-10-31,Wrong Item,46.91
2085,67075,2025-04-03,Quality Issue,11.23
2086,20917,2023-02-01,Changed Mind,223.23
2087,43682,2023-09-02,Changed Mind,93.09
2088,54814,2022-06-21,Wrong Item,52.5
2089,76034,2025-10-11,Late Delivery,16.91
2090,5439,2022-01-22,Damaged,56.81
2091,13305,2024-03-13,Quality Issue,25.24
2092,74917,2023-09-14,Late Delivery,19.63
2093,14161,2024-01-14,Wrong Item,54.39
2094,11662,2023-11-01,Changed Mind,8.67
2095,3566,2026-01-12,Wrong Item,34.28
2096,37421,2025-01-05,Quality Issue,37.9
2097,20413,2024-02-14,Late Delivery,69.45
2098,66842,2022-08-29,Changed Mind,32.2
2099,37785,2023-01-28,Changed Mind,29.84
2100,46828,2025-06-25,Quality Issue,25.97
2101,22077,2023-12-07,Wrong Item,10.64
2102,61627,2024-01-21,Quality Issue,90.34
2103,34702,2023-11-24,Wrong Item,42.66
2104,24174,2024-02-26,Quality Issue,14.65
2105,66973,2025-05-15,Wrong Item,49.95
2106,51718,2024-06-02,Changed Mind,9.72
2107,66464,2023-04-22,Wrong Item,61.75
2108,31843,2023-09-22,Late Delivery,20.69
2109,9094,2022-09-08,Damaged,5.77
2110,18845,2023-04-21,Wrong Item,51.96
2111,4732,2026-01-10,Quality Issue,60.18
2112,59420,2022-07-02,Damaged,74.31
2113,75861,2023-09-27,Damaged,66.49
2114,69166,2023-02-27,Wrong Item,24.82
2115,8692,2024-05-25,Damaged,12.76
2116,65701,2023-08-31,Wrong Item,22.62
2117,70592,2024-06-17,Quality Issue,42.14
2118,67608,2025-12-02,Late Delivery,9.13
2119,37559,2025-03-13,Quality Issue,5.78
2120,39077,2024-10-20,Quality Issue,12.25
2121,56358,2025-06-20,Changed Mind,13.6
2122,46975,2022-03-07,Wrong Item,134.02
2123,17546,2025-05-14,Late Delivery,82.26
2124,8654,2024-07-08,Quality Issue,15.7
2125,10123,2022-09-19,Changed Mind,123.87
2126,4681,2024-05-22,Quality Issue,37.64
2127,70416,2024-03-31,Damaged,49.45
2128,11708,2024-10-11,Wrong Item,31.07
2129,24135,2022-03-07,Quality Issue,148.5
2130,25174,2025-12-16,Changed Mind,107.1
2131,60467,2022-04-13,Damaged,23.13
2132,14252,2025-12-23,Changed Mind,13.01
2133,55199,2024-12-27,Late Delivery,28.45
2134,10516,2023-11-15,Wrong Item,69.92
2135,53988,2023-12-08,Quality Issue,46.62
2136,31914,2022-09-10,Wrong Item,19.67
2137,69206,2025-05-22,Changed Mind,144.74
2138,28952,2024-05-12,Damaged,45.89
2139,6853,2024-04-22,Late Delivery,45.9
2140,45421,2024-12-31,Changed Mind,112.28
2141,14677,2025-03-30,Damaged,6.44
2142,59183,2024-07-16,Wrong Item,8.7
2143,50726,2022-12-29,Wrong Item,45.79
2144,49457,2022-10-11,Changed Mind,63.34
2145,37435,2025-10-07,Wrong Item,76.46
2146,71779,2022-05-25,Wrong Item,23.32
2147,48737,2024-10-20,Damaged,23.47
2148,77036,2022-03-17,Late Delivery,109.43
2149,12937,2024-11-30,Changed Mind,41.93
2150,31960,2024-05-30,Late Delivery,21.75
2151,14643,2025-01-26,Late Delivery,10.2
2152,34721,2024-03-07,Wrong Item,30.06
2153,40320,2025-06-30,Changed Mind,5.67
2154,60297,2024-03-14,Changed Mind,72.63
2155,52076,2025-04-01,Quality Issue,204.41
2156,31752,2024-01-27,Damaged,32.52
2157,22673,2024-06-08,Damaged,72.62
2158,58507,2025-08-17,Changed Mind,72.99
2159,14085,2023-04-16,Late Delivery,280.73
2160,70845,2022-03-20,Late Delivery,108.57
2161,69397,2025-03-17,Quality Issue,22.27
2162,56184,2022-10-24,Late Delivery,58.79
2163,3978,2024-10-02,Wrong Item,13.45
2164,60581,2022-12-03,Late Delivery,25.7
2165,69706,2024-08-12,Changed Mind,15.94
2166,22332,2025-02-11,Wrong Item,48.27
2167,12687,2024-07-25,Wrong Item,18.75
2168,62765,2023-11-19,Quality Issue,8.38
2169,57316,2024-07-15,Wrong Item,54.82
2170,6300,2025-04-25,Late Delivery,93.43
2171,56817,2025-10-13,Late Delivery,76.81
2172,42593,2025-08-08,Damaged,41.75
2173,56858,2024-09-23,Quality Issue,29.61
2174,58232,2022-12-15,Damaged,61.21
2175,69068,2025-09-18,Damaged,27.6
2176,25048,2022-03-15,Quality Issue,33.78
2177,34906,2024-08-01,Changed Mind,17.28
2178,31117,2023-10-19,Wrong Item,9.4
2179,45883,2025-06-21,Damaged,16.36
2180,52729,2023-01-08,Quality Issue,11.12
2181,53804,2025-01-01,Changed Mind,17.79
2182,39837,2022-09-29,Changed Mind,9.23
2183,16253,2025-07-28,Quality Issue,26.91
2184,31492,2025-09-03,Quality Issue,7.03
2185,24512,2022-03-30,Wrong Item,24.17
2186,43290,2025-04-17,Late Delivery,11.66
2187,40119,2025-12-29,Late Delivery,40.76
2188,28971,2024-01-23,Late Delivery,399.3
2189,66110,2022-03-02,Quality Issue,315.24
2190,5907,2025-08-08,Quality Issue,17.22
2191,70954,2023-02-08,Changed Mind,133.46
2192,17383,2025-07-06,Changed Mind,16.69
2193,1715,2024-04-17,Quality Issue,8.27
2194,33962,2025-06-17,Wrong Item,51.28
2195,48423,2023-10-21,Damaged,145.94
2196,6907,2022-09-13,Quality Issue,77.26
2197,11014,2022-10-09,Quality Issue,4.48
2198,42043,2024-10-21,Damaged,67.1
2199,9514,2025-05-31,Late Delivery,181.93
2200,48412,2026-02-01,Quality Issue,19.62
2201,57736,2025-08-10,Damaged,82.23
2202,59493,2023-06-29,Damaged,57.04
2203,25205,2024-08-03,Changed Mind,45.92
2204,53856,2023-11-16,Wrong Item,28.55
2205,75206,2024-04-17,Damaged,9.94
2206,29464,2022-12-31,Damaged,21.8
2207,10696,2023-11-19,Quality Issue,74.03
2208,69599,2024-01-19,Changed Mind,39.34
2209,43735,2022-05-02,Quality Issue,89.97
2210,24567,2023-03-05,Wrong Item,16.8
2211,76965,2022-08-24,Wrong Item,12.43
2212,31567,2024-07-29,Quality Issue,16.12
2213,22127,2025-08-12,Late Delivery,30.09
2214,10924,2022-03-04,Changed Mind,50.69
2215,4277,2024-02-04,Late Delivery,45.23
2216,6994,2024-08-12,Quality Issue,131.89
2217,68328,2024-01-08,Damaged,14.49
2218,40187,2024-06-21,Late Delivery,55.83
2219,75256,2025-09-05,Changed Mind,7.67
2220,71438,2024-03-07,Wrong Item,17.18
2221,50748,2023-07-26,Damaged,11.32
2222,10431,2025-06-10,Quality Issue,6.86
2223,28632,2023-05-02,Late Delivery,8.08
2224,58923,2022-07-03,Late Delivery,9.05
2225,11687,2023-06-19,Wrong Item,34.79
2226,16716,2023-04-20,Quality Issue,21.78
2227,57333,2025-05-05,Late Delivery,11.44
2228,50261,2022-11-17,Quality Issue,14.98
2229,76957,2023-12-25,Damaged,274.7
2230,36604,2022-10-18,Damaged,8.91
2231,46880,2025-01-13,Quality Issue,40.36
2232,76287,2022-06-14,Changed Mind,72.13
2233,70798,2025-05-24,Changed Mind,5.26
2234,33880,2022-06-30,Late Delivery,89.24
2235,3342,2024-02-12,Wrong Item,56.39
2236,65553,2023-07-24,Damaged,6.23
2237,54420,2025-06-23,Quality Issue,12.89
2238,27138,2022-06-25,Late Delivery,29.04
2239,73149,2022-12-12,Late Delivery,20.34
2240,58600,2024-01-20,Changed Mind,26.49
2241,59190,2025-07-21,Damaged,9.24
2242,57250,2023-08-03,Changed Mind,29.14
2243,6846,2025-04-06,Quality Issue,7.26
2244,36391,2023-10-11,Changed Mind,164.5
2245,31690,2025-02-01,Changed Mind,16.59
2246,11347,2022-07-23,Damaged,20.11
2247,71641,2024-07-31,Changed Mind,7.39
2248,54885,2024-06-22,Changed Mind,18.9
2249,72601,2023-07-14,Damaged,8.33
2250,74980,2025-02-19,Wrong Item,77.4
2251,64005,2022-03-04,Damaged,8.47
2252,39305,2025-06-10,Damaged,64.31
2253,41193,2026-01-08,Quality Issue,30.56
2254,24452,2024-05-14,Damaged,181.71
2255,59181,2024-10-27,Changed Mind,19.49
2256,14905,2025-07-13,Damaged,34.02
2257,28078,2022-04-25,Wrong Item,34.19
2258,19479,2023-07-26,Late Delivery,148.84
2259,54938,2025-09-04,Quality Issue,55.01
2260,24141,2023-07-11,Quality Issue,4.02
2261,60857,2024-12-02,Quality Issue,102.08
2262,8405,2022-05-26,Changed Mind,43.92
2263,28928,2024-12-27,Late Delivery,2.94
2264,53457,2022-10-08,Quality Issue,16.96
2265,59054,2023-01-28,Late Delivery,86.27
2266,26630,2024-03-26,Wrong Item,10.66
2267,25132,2025-03-28,Quality Issue,55.45
2268,69338,2025-08-09,Late Delivery,68.88
2269,77631,2025-11-01,Quality Issue,36.11
2270,4852,2023-01-15,Wrong Item,34.85
2271,44336,2025-07-06,Quality Issue,76.12
2272,3497,2025-08-06,Quality Issue,42.36
2273,17283,2023-07-17,Late Delivery,4.8
2274,77121,2025-01-09,Late Delivery,9.86
2275,51734,2022-11-11,Quality Issue,165.55
2276,7930,2022-12-12,Wrong Item,44.35
2277,15269,2023-04-23,Changed Mind,24.44
2278,26306,2025-05-09,Damaged,141.7
2279,4260,2024-02-24,Late Delivery,41.11
2280,33716,2022-06-22,Late Delivery,43.32
2281,35352,2024-02-13,Quality Issue,46.68
2282,14843,2022-06-19,Late Delivery,25.34
2283,14834,2023-11-16,Quality Issue,8.33
2284,15684,2024-01-04,Quality Issue,60.69
2285,15081,2022-06-10,Damaged,8.28
2286,54805,2022-05-15,Wrong Item,63.47
2287,64884,2022-09-30,Quality Issue,82.58
2288,72795,2023-04-16,Late Delivery,54.79
2289,4597,2022-12-14,Late Delivery,54.88
2290,6339,2024-04-24,Quality Issue,43.53
2291,43621,2024-07-13,Damaged,29.35
2292,4456,2024-02-04,Changed Mind,60.94
2293,17498,2024-02-19,Late Delivery,24.42
2294,52169,2024-02-22,Changed Mind,18.65
2295,60748,2022-02-23,Damaged,38.78
2296,5119,2022-10-05,Wrong Item,13.16
2297,28227,2023-05-04,Late Delivery,42.79
2298,31720,2023-08-07,Changed Mind,152.55
2299,58878,2025-10-14,Late Delivery,31.77
2300,69339,2025-05-01,Quality Issue,33.41
2301,19785,2022-05-18,Damaged,36.77
2302,72870,2023-08-24,Changed Mind,98.66
2303,36887,2023-06-10,Quality Issue,36.65
2304,42268,2025-10-12,Wrong Item,184.06
2305,9745,2022-06-30,Wrong Item,34.7
2306,14136,2023-07-06,Late Delivery,35.23
2307,37781,2023-11-06,Quality Issue,15.24
2308,42229,2023-10-11,Changed Mind,14.48
2309,68266,2024-07-05,Quality Issue,56.75
2310,69531,2024-01-06,Changed Mind,12.55
2311,27315,2024-03-16,Late Delivery,86.26
2312,73666,2025-06-11,Changed Mind,19.92
2313,33271,2023-03-29,Late Delivery,89.43
2314,800,2025-08-28,Late Delivery,118.28
2315,44105,2023-01-11,Late Delivery,12.0
2316,33027,2025-09-22,Quality Issue,56.72
2317,14290,2025-06-09,Damaged,29.72
2318,32342,2023-03-17,Late Delivery,50.59
2319,69040,2025-08-01,Wrong Item,34.58
2320,68444,2024-07-26,Changed Mind,26.58
2321,47083,2023-05-11,Late Delivery,28.95
2322,44160,2025-03-21,Quality Issue,79.89
2323,1475,2024-12-27,Changed Mind,101.76
2324,14424,2022-05-31,Wrong Item,6.15
2325,6632,2022-06-09,Late Delivery,37.13
2326,13476,2025-06-01,Changed Mind,62.76
